split,region,distance,axis,y_true,mean,total_variance,pit,crps
tail,out,1.082123,5.616857,0.2772816,0.25832975,0.0002716368471737,0.874906,0.01170076
tail,out,0.859435,5.977066,0.30288305,0.35156268,0.000842647103127,0.046775,0.03342491
tail,out,0.627795,6.351756,0.23416637,0.2316304,0.0003480090526863,0.554066,0.0044969
tail,out,0.374001,6.762281,0.29547613,0.27644086,0.0003847669577226,0.834082,0.01142527
tail,out,0.372791,6.764238,0.28781719,0.31424469,0.0002778231864795,0.056424,0.01782521
tail,out,0.225041,7.003232,0.1406516,0.15820234,0.0007980302907526,0.267208,0.01081707
tail,out,0.138557,7.143123,0.33253432,0.32464379,0.0005064437864348,0.637064,0.00635169
tail,out,0.264042,6.940145,0.20329993,0.24667998,0.0004740400763694,0.023162,0.03147355
tail,out,0.383658,6.74666,0.18778145,0.24598391,0.0005150064826011,0.005163,0.04547319
tail,out,0.814851,6.049182,0.37489311,0.35240319,0.0018422247376292,0.699855,0.01462704
tail,out,0.145053,7.132616,0.21418943,0.18664642,0.0005204039625823,0.886356,0.01719371
tail,out,0.685375,6.258617,0.29080943,0.27335149,0.0032463478855788,0.620352,0.01543266
tail,out,1.207891,5.41342,0.32059272,0.26912877,0.0003594399313442,0.996681,0.04080587
tail,out,0.200904,7.042273,0.25133391,0.24568756,0.0001371567195747,0.685141,0.00380235
tail,out,0.810555,6.056132,0.29185193,0.28150949,0.0003290225286036,0.715721,0.00652984
tail,out,0.197898,7.047136,0.25086852,0.27328935,0.0003397132386453,0.111906,0.01402133
tail,out,0.170139,7.092037,0.33013121,0.34078926,0.0005110211204737,0.318651,0.00725122
tail,out,0.851457,5.989971,0.36087265,0.3444238,0.0017735839355736,0.651946,0.01237276
tail,out,1.461378,5.003392,0.12574373,0.27496541,0.0039361948147416,0.008693,0.11418912
tail,out,1.026373,5.707035,0.38962456,0.33850515,0.0048050819896161,0.769577,0.03059261
tail,out,0.403746,6.714166,0.3015953,0.32738668,0.0002439724339637,0.049347,0.01762176
tail,out,1.051152,5.666953,0.35970923,0.33817983,0.004075541626662,0.632032,0.01778849
tail,out,0.178786,7.078051,0.27661808,0.29479474,0.0003296106006018,0.158369,0.0109521
tail,out,1.234795,5.369901,0.45813746,0.35659432,0.0042984853498637,0.939284,0.06798845
tail,out,0.519708,6.526591,0.21761585,0.2591027,0.0006218956550583,0.048095,0.02841335
tail,out,0.035019,7.310601,0.29007333,0.14455989,0.013036067597568,0.898752,0.09207033
tail,out,0.194148,7.053202,0.30607071,0.3046276,0.0002208160003647,0.538682,0.00352855
tail,out,0.229549,6.995939,0.17260771,0.20879917,0.0006823189323768,0.082947,0.02343169
tail,out,0.820619,6.039852,0.31998648,0.32999948,0.0026256556157022,0.422536,0.01275291
tail,out,0.166521,7.09789,0.29515114,0.25389493,0.0003179599007125,0.989657,0.03132135
tail,out,0.048876,7.288187,0.27994895,0.30752641,0.0002343086816836,0.035804,0.0193766
tail,out,0.053843,7.280153,0.32398146,0.32078493,0.000279645784758,0.575796,0.00415101
tail,out,0.853057,5.987382,0.28283962,0.27877644,0.0002442901604808,0.602554,0.00407164
tail,out,0.510474,6.541529,0.21079083,0.26205203,0.0004915090394206,0.010384,0.03890977
tail,out,1.043762,5.678908,0.2470678,0.13125648,0.0442575886845588,0.709012,0.07397439
tail,out,0.333666,6.827524,0.2310478,0.23783545,0.0002981696161441,0.347128,0.00508628
tail,out,0.916393,5.884933,0.3583993,0.33330137,0.0017413260648027,0.726229,0.0155988
tail,out,0.120612,7.17215,0.08533516,0.08338145,0.0020049498416483,0.517401,0.01049808
tail,out,0.171466,7.089891,0.13594625,0.18306394,0.0043405834585428,0.237252,0.02829483
tail,out,0.901459,5.909089,0.31829607,0.32870957,0.002451199805364,0.416704,0.01244074
tail,out,0.494581,6.567236,0.32339997,0.33738548,0.0003009792126249,0.210081,0.00832348
tail,out,0.031941,7.31558,0.3077675,0.30681628,0.000342677521985,0.520491,0.00434555
tail,out,0.822859,6.036229,0.38069557,0.36895436,0.0009356259834021,0.649455,0.00892449
tail,out,0.237136,6.983667,0.29632416,0.31271815,0.0004534280742518,0.220682,0.00977684
tail,out,1.47209,4.986064,0.43596353,0.34863442,0.0023591825738549,0.963908,0.06131956
tail,out,0.055858,7.276893,0.09803221,0.15987608,0.0012639109045267,0.040969,0.04296616
tail,out,0.060549,7.269305,0.19263989,0.20481865,0.0001740144798532,0.177943,0.00727501
tail,out,0.011036,7.349396,0.08908404,0.14143473,0.0011870932066813,0.064327,0.0348437
tail,out,0.042197,7.298991,0.15091965,0.13936253,0.0003907300706487,0.720615,0.00724088
tail,out,1.201978,5.422985,0.12277558,0.17749538,0.004858601372689,0.216217,0.03259801
tail,out,0.965832,5.804963,0.39249914,0.32524556,0.0043830885551869,0.845147,0.04060449
tail,out,1.478438,4.975797,0.4668373,0.35882539,0.0019950382411479,0.992202,0.08304191
tail,out,0.149219,7.125877,0.2403946,0.22348933,0.0001776471326593,0.897666,0.0106831
tail,out,0.530035,6.509888,0.44396021,0.32693395,0.0009783381829038,0.999909,0.09938068
tail,out,0.073342,7.248612,0.39524893,0.38502961,0.0003726650902535,0.701727,0.00662056
tail,out,0.424054,6.681318,0.43577913,0.33332017,0.001126421499066,0.998866,0.08354477
tail,out,0.681066,6.265586,0.38423177,0.31675261,0.0027873665094375,0.899397,0.04272781
tail,out,0.009327,7.35216,0.29328976,0.2475709,0.0004366062348708,0.985666,0.03414135
tail,out,0.768819,6.123642,0.36846191,0.32648247,0.0025277340319007,0.798133,0.02497382
tail,out,0.055396,7.277641,0.26559337,0.27832866,0.0001747773785609,0.167696,0.0076377
tail,out,0.269223,6.931765,0.34457849,0.34746581,0.0002098115510307,0.421001,0.00361389
tail,out,0.005772,7.357911,0.22825835,0.25465971,0.0007088497513905,0.160689,0.01588784
tail,out,0.395044,6.728242,0.23587441,0.23649554,0.0004220086848363,0.487939,0.00480825
tail,out,0.378815,6.754494,0.33911359,0.31245479,0.0009816419333219,0.80258,0.01586238
tail,out,0.92878,5.864897,0.25248158,0.30994421,0.0015785049181431,0.074045,0.03767612
tail,out,1.070401,5.635817,0.10765784,0.18454155,0.0029728249646723,0.079255,0.0500325
tail,out,0.295255,6.889657,0.34413474,0.36843321,0.0004941883962601,0.13719,0.01484948
tail,out,0.276335,6.92026,0.42309176,0.3083384,0.0029506213031709,0.982681,0.08478551
tail,out,0.868379,5.962599,0.36230376,0.3534137,0.0014394413447007,0.592631,0.00969364
tail,out,0.781068,6.103828,0.23981701,0.31719181,0.003614576999098,0.099051,0.0490827
tail,out,0.83551,6.015765,0.1660746,0.22615734,0.0011216818820685,0.036409,0.04215801
tail,out,0.181916,7.072987,-0.34170608,-0.23722431,0.0047717187553644,0.0652,0.06944355
tail,out,0.885435,5.935009,0.38401748,0.34245592,0.0016369329532608,0.847849,0.02513408
tail,out,0.072528,7.249928,0.16996671,0.20748527,0.0009263692772947,0.108846,0.02353906
tail,out,0.233705,6.989217,0.30063915,0.30637056,0.0001443689980078,0.316679,0.00387839
tail,out,0.401598,6.717641,0.24945702,0.23551039,0.0001174088829429,0.900974,0.0088473
tail,out,0.747719,6.157772,0.19400247,0.24643859,0.0014703889610245,0.085741,0.03382174
tail,out,0.349804,6.80142,0.05967261,0.08192786,0.0012063372414559,0.260838,0.0136189
tail,out,0.061984,7.266984,0.12435202,0.11357029,0.0003864835598506,0.708302,0.00689582
tail,out,0.417297,6.692246,0.42052276,0.30726025,0.0023443335667252,0.990339,0.08626127
tail,out,0.309247,6.867023,0.22679688,0.23083122,0.0001554404734633,0.373126,0.00342992
tail,out,0.05273,7.281953,0.27131584,0.28933662,0.000354473828338,0.169245,0.01080021
tail,out,0.626991,6.353056,0.4611576,0.31661806,0.0012881146976724,0.999972,0.12429105
tail,out,0.142366,7.136962,0.26495579,0.26082474,0.0001038125992636,0.657426,0.00304028
tail,out,0.741411,6.167975,0.23200571,0.26895499,0.0015857245307415,0.176735,0.02208063
tail,out,0.027436,7.322867,0.26122862,0.26721874,0.0002158840943593,0.341752,0.00439466
tail,out,1.330625,5.214891,0.17352645,0.12737152,0.0201546866446733,0.627451,0.03911114
tail,out,0.621105,6.362578,0.36849064,0.33428213,0.001573831657879,0.805737,0.0203606
tail,out,0.197443,7.047873,0.28978921,0.27216488,0.0002759526250883,0.855644,0.01071351
tail,out,0.331994,6.830229,0.3505995,0.33324254,0.0002026767615461,0.888614,0.01086043
tail,out,0.386934,6.741361,0.19897735,0.21463442,0.0002382607781328,0.15521,0.009451
tail,out,0.965724,5.805137,0.36697641,0.35066295,0.0016756553668528,0.654878,0.0121261
tail,out,0.603043,6.391794,0.23661898,0.25124633,0.0004099659272469,0.235017,0.00877324
tail,out,0.091859,7.218661,0.30292601,0.31567442,0.0004332142416387,0.270104,0.00788532
tail,out,0.462808,6.618631,0.34128372,0.35461971,0.0002576502447482,0.203036,0.00793365
tail,out,0.099622,7.206103,0.26821242,0.27449816,0.0003730305761564,0.37242,0.00532257
tail,out,0.044471,7.295312,0.0802243,0.11620943,0.0009802757995203,0.125208,0.02221472
tail,out,0.032784,7.314216,0.24463416,0.27544314,0.0003299256786704,0.044927,0.0212317
tail,out,1.372162,5.147704,0.17701336,0.17462122,0.0086987381801009,0.510231,0.02182051
tail,out,0.125194,7.164739,0.23194203,0.21984985,0.0005786194233223,0.692412,0.00799667
tail,out,0.71943,6.203531,0.36565183,0.33960092,0.0002883703273255,0.937495,0.01739067
tail,out,0.00659,7.356588,0.3499933,0.34833536,0.0002648854569997,0.540569,0.00387078
tail,out,0.412777,6.699559,0.26276114,0.26335162,0.0005658891750499,0.490098,0.00556508
tail,out,0.281528,6.911861,0.20029904,0.23173857,0.0004579813976306,0.070902,0.02071099
tail,out,0.133162,7.151851,0.27343599,0.24266438,0.000258012471022,0.972299,0.02205006
tail,out,0.809269,6.058212,0.43624645,0.32738715,0.0019814921543002,0.992768,0.08395596
tail,out,0.119847,7.173387,0.13957643,0.14697178,0.0003884669276885,0.35375,0.00570023
tail,out,0.493884,6.568363,0.24433119,0.2640788,0.0002562097506597,0.108654,0.01239216
tail,out,0.154346,7.117584,0.31923379,0.30853742,0.0003254983748774,0.723367,0.00667457
tail,out,1.239746,5.361893,0.28112331,0.19908102,0.0079190284013748,0.82172,0.04900284
tail,out,0.047176,7.290937,0.26684172,0.24623878,0.0004046026733703,0.847146,0.01245408
tail,out,0.046401,7.292191,0.27984235,0.27052036,0.0003405474126338,0.693273,0.00615226
tail,out,1.208091,5.413097,0.11257042,0.16612713,0.0049814106896519,0.223981,0.03197155
tail,out,0.301595,6.879401,0.15752196,0.10196215,0.0009282953105866,0.96589,0.03918977
tail,out,0.354244,6.794238,0.47005857,0.33220148,0.0012401603162288,0.999955,0.11798937
tail,out,0.33053,6.832596,0.32797847,0.31572947,0.0001833999995142,0.817131,0.00730635
tail,out,0.004479,7.360001,0.31071465,0.31795561,0.0001101185844163,0.245089,0.00437015
tail,out,0.529837,6.510207,0.2164448,0.26267344,0.0013939273776486,0.107821,0.02903583
tail,out,0.271723,6.927721,0.30345681,0.31414577,0.0002174087421735,0.234247,0.00640851
tail,out,1.293857,5.274366,0.41073677,0.33582395,0.0052464073523879,0.84949,0.04534998
tail,out,0.219077,7.012878,0.18523273,0.23275647,0.0004949270514771,0.016332,0.03523252
tail,out,0.121414,7.170853,0.25230681,0.26845565,0.0004038785700686,0.210827,0.00961182
tail,out,0.084163,7.231109,0.30985193,0.324947,0.0001813760172808,0.131177,0.00927017
tail,out,0.347947,6.804425,0.31930335,0.31716302,0.0003429533389862,0.546005,0.00442637
tail,out,0.083652,7.231936,0.21377947,0.24545565,0.0004442559729795,0.066439,0.02101195
tail,out,0.418968,6.689544,0.33059314,0.32787791,0.0003085682692471,0.561421,0.00427221
tail,out,0.938171,5.849706,0.36853585,0.36225384,0.0014398898929357,0.565745,0.00928172
tail,out,0.339832,6.81755,0.20379049,0.2010113,0.0002738738548941,0.566683,0.00405321
tail,out,0.551956,6.474429,0.25536066,0.25468257,0.0002851133758667,0.516017,0.00395687
tail,out,0.862835,5.971566,0.05941469,0.07423918,0.0034848074428737,0.400859,0.01527297
tail,out,0.086488,7.227347,0.28959497,0.27324852,0.0003309001331217,0.815572,0.00974655
tail,out,0.072745,7.249578,0.32570782,0.33568615,0.0002071803464787,0.244079,0.00601796
tail,out,0.542235,6.490153,0.31866266,0.31571928,0.0004821334732696,0.553318,0.00528854
tail,out,0.228238,6.99806,0.30370477,0.30694631,0.0002054381184279,0.410539,0.0036408
tail,out,0.861277,5.974087,0.36559663,0.36036944,0.0009325344581156,0.567956,0.00749253
tail,out,0.167574,7.096188,0.24400066,0.23437104,0.0001111657038563,0.819463,0.00574766
tail,out,0.172236,7.088645,0.2736579,0.26844749,0.0001176083533209,0.684548,0.00351428
tail,out,0.160926,7.106941,0.34341298,0.35409462,0.0003239499637857,0.276433,0.00666348
tail,out,0.033461,7.313122,0.23457981,0.23675935,0.0001488388516008,0.429106,0.003006
tail,out,0.308131,6.868829,0.20606397,0.24268489,0.0005287897074595,0.055633,0.02473503
tail,out,0.168858,7.094109,0.25443537,0.2499131,0.0002999565913341,0.602997,0.00451584
tail,out,0.152666,7.120301,0.27302243,0.27307087,0.000436755886767,0.499075,0.00488397
tail,out,0.529954,6.510019,0.40523192,0.3088153,0.0035503841936588,0.947183,0.06545281
tail,out,0.053231,7.281143,0.20643261,0.25917611,0.0002258049498777,0.000224,0.04426722
tail,out,0.074633,7.246524,0.25809768,0.24008696,0.000172078347532,0.915123,0.01163045
tail,out,0.116775,7.178357,0.29851913,0.31985885,0.0001351076207356,0.033186,0.01508486
tail,out,1.073791,5.630335,0.28110214,0.17802879,0.0046846633777022,0.933959,0.06841541
tail,out,0.563491,6.455771,0.3443919,0.20630169,0.0059300241991877,0.963531,0.09688026
tail,out,0.017701,7.338615,0.33089721,0.33429328,0.0001498479105066,0.390725,0.00323419
tail,out,0.642548,6.327892,0.23752037,0.2373414,0.0003876543487422,0.503626,0.00460186
tail,out,0.054036,7.279841,0.24179298,0.22501484,0.0003739563398994,0.807201,0.00998803
tail,out,0.030269,7.318284,0.27142128,0.28966898,0.00027651299024,0.136241,0.01116
tail,out,0.485417,6.582059,0.3376365,0.31646243,0.0007580110104754,0.779074,0.01262839
tail,out,0.400048,6.720147,0.19836627,0.26146492,0.0004657569224946,0.001729,0.05094419
tail,out,0.061433,7.267876,0.34181569,0.33351383,0.0001934975734911,0.724684,0.00517075
tail,out,0.22906,6.996731,0.21566329,0.19135961,0.0005702006747014,0.845611,0.01467745
tail,out,0.015237,7.342601,0.34853715,0.3466551,0.0002118164557032,0.551446,0.00349814
tail,out,0.143063,7.135834,0.22947839,0.2247431,0.0002043294225586,0.629779,0.00396067
tail,out,0.385355,6.743914,0.20217501,0.25481778,0.0005442951223812,0.012022,0.0396741
tail,out,0.844299,6.001549,0.36111501,0.35711223,0.0008673853008076,0.554054,0.00709935
tail,out,0.41753,6.69187,0.22443978,0.27310121,0.0005624803598038,0.020095,0.03563091
tail,out,0.795787,6.08002,0.27826855,0.29630914,0.0060395440086722,0.408215,0.01982477
tail,out,0.049157,7.287733,0.27220079,0.26092896,0.0003613457083702,0.7234,0.00703334
tail,out,0.049279,7.287536,0.29780187,0.31085581,0.00023286769283,0.196155,0.00776808
tail,out,0.883607,5.937966,0.37446541,0.35811132,0.0011160508729517,0.687769,0.01093874
tail,out,0.260752,6.945467,0.37740333,0.36795372,0.0002043203712673,0.745721,0.0057457
tail,out,0.495459,6.565816,0.32234846,0.32150346,0.0002861818647943,0.519919,0.00397023
tail,out,0.20176,7.04089,0.3347361,0.34123453,0.0002102623693645,0.327021,0.00453145
tail,out,0.620298,6.363882,0.32179776,0.30132493,0.0006456272676587,0.789799,0.01218457
tail,out,0.128071,7.160085,0.15348269,0.17433648,0.0005939658149145,0.196091,0.01240965
tail,out,0.261233,6.944689,0.23177995,0.22670615,0.000197569199372,0.64094,0.00400763
tail,out,0.14168,7.138072,0.22824315,0.23273718,0.0001637717650737,0.362731,0.00361388
tail,out,0.064831,7.262379,0.25798807,0.23798117,0.0001826741208788,0.9306,0.01321
tail,out,0.796267,6.079243,0.30225372,0.34803972,0.00076019752305,0.048395,0.03133969
tail,out,0.919563,5.879806,0.40197253,0.34373909,0.0027282370720058,0.867551,0.03572424
tail,out,0.636555,6.337586,0.10837215,0.09886204,0.0015072654932737,0.596755,0.00999761
tail,out,0.390628,6.735386,0.07166409,0.1750077,0.0019754457753151,0.010032,0.07856994
tail,out,0.814335,6.050018,0.36769156,0.33756816,0.0018534043338149,0.757946,0.01814264
tail,out,0.459909,6.62332,0.39815162,0.36873046,0.0002214438136434,0.975985,0.0212941
tail,out,0.776506,6.111207,0.30630913,0.30169651,0.0050614797510206,0.525847,0.01674528
tail,out,0.90349,5.905804,0.38475868,0.35843506,0.0013112886808812,0.766368,0.01577728
tail,out,0.024045,7.328353,0.36905066,0.36890167,0.0004167911538388,0.502911,0.00477143
tail,out,1.335207,5.20748,0.41764344,0.33601967,0.005823329091072,0.857606,0.04968733
tail,out,0.554362,6.470538,0.11054881,0.09194674,0.0017362964572384,0.672355,0.01299686
tail,out,0.288184,6.901094,0.32786887,0.33326006,0.0001599544048076,0.334955,0.00385879
tail,out,0.5861,6.419199,0.18740181,0.21652809,0.0011245333589613,0.192544,0.01733948
tail,out,1.463984,4.999176,0.1359012,0.17841706,0.0041333371773362,0.254209,0.02584953
tail,out,0.900396,5.91081,0.35681089,0.34564215,0.0020229802466928,0.598056,0.0116118
tail,out,0.431975,6.668504,0.24489677,0.30817848,0.0005474299541674,0.003419,0.0501301
tail,out,1.125404,5.546846,0.16657508,0.1912839,0.0088442368432879,0.396377,0.02455267
tail,out,0.410839,6.702693,0.22929446,0.25547335,0.0003582651552278,0.083319,0.0169406
tail,out,0.877943,5.947129,0.37020802,0.36424893,0.0012802396668121,0.566136,0.00875673
tail,out,0.486354,6.580543,0.32378713,0.291251,0.0002653645351529,0.977104,0.02362411
tail,out,0.017547,7.338863,0.23558744,0.25174406,0.0001995556813199,0.126371,0.00996356
tail,out,0.928014,5.866135,0.35212511,0.33450997,0.0019544144161045,0.654852,0.013095
tail,out,0.816375,6.046718,0.2838342,0.26575893,0.0003831690410152,0.8221,0.01079746
tail,out,0.84656,5.997892,0.27722497,0.27708814,0.0001501829392509,0.504454,0.00286452
tail,out,0.171889,7.089207,0.31662435,0.33085889,0.0002038630482275,0.159394,0.00857202
tail,out,0.62644,6.353947,0.26126495,0.31868744,0.0017681424506008,0.086032,0.03702366
tail,out,0.53025,6.509539,0.18179648,0.25174695,0.0005319052143022,0.001211,0.05695421
tail,out,1.119907,5.555738,0.41818546,0.32818803,0.0047871097922325,0.903328,0.05725179
tail,out,0.766982,6.126614,0.45541171,0.32578525,0.0017771497368812,0.998947,0.10586701
tail,out,0.042343,7.298755,0.34322474,0.34303999,0.0002417094656266,0.504741,0.00363413
tail,out,0.914149,5.888563,0.23450462,0.29927513,0.0023420224897563,0.090385,0.04152583
tail,out,0.804506,6.065916,0.46334521,0.32369432,0.0023864493705332,0.997873,0.11215047
tail,out,0.257437,6.950828,0.24416667,0.23505895,0.000117913034046,0.799193,0.00541834
tail,out,0.010813,7.349756,0.26730448,0.26262015,0.0001821800979087,0.635725,0.00379641
tail,out,0.447701,6.643067,0.10454248,0.1566079,0.0018315482884645,0.111882,0.032561
tail,out,0.333576,6.827669,0.30740207,0.32170624,0.000162509502843,0.130915,0.00878641
tail,out,0.607199,6.38507,0.15319745,0.16866153,0.0034163580276072,0.39567,0.01528214
tail,out,0.018395,7.337492,0.31961799,0.32608443,0.00020673070685,0.326448,0.00450114
tail,out,0.381353,6.750388,0.37395454,0.35270053,0.0001544081897009,0.956407,0.01468639
tail,out,0.523875,6.519852,0.44364288,0.31556764,0.0017069668974727,0.999032,0.10478758
tail,out,0.451566,6.636816,0.32772513,0.3180702,0.000189836428035,0.758269,0.00581372
tail,out,0.139334,7.141867,0.33571754,0.33869117,0.0001484108215663,0.40358,0.0031351
tail,out,0.049904,7.286525,0.07251367,0.11623865,0.0009940821910277,0.082749,0.0283168
tail,out,0.404979,6.712172,0.46851979,0.32537577,0.0018564704805612,0.999553,0.11884499
tail,out,0.65614,6.305906,0.43197474,0.30962226,0.0020633966196328,0.996465,0.09682275
tail,out,0.275218,6.922066,0.17923962,0.16025105,0.0009896772680804,0.726943,0.01179036
tail,out,0.104981,7.197435,0.33755773,0.33981532,0.0001323861943092,0.422222,0.00286503
tail,out,0.611794,6.377637,0.29367311,0.29116285,0.0025396866258233,0.519864,0.011827
tail,out,0.411578,6.701498,0.11523817,0.12420223,0.0010858194436877,0.392797,0.00866755
tail,out,0.937886,5.850167,0.37800554,0.35757416,0.0020447592251002,0.674305,0.01418891
tail,out,0.171452,7.089913,0.32747941,0.33180466,0.0001848867395892,0.375206,0.00372192
tail,out,0.693232,6.245908,0.37961777,0.28565982,0.0050971391610801,0.90592,0.0599603
tail,out,0.689377,6.252143,0.40722334,0.30765,0.0014319302281364,0.995748,0.07832414
tail,out,0.157994,7.111683,0.34606057,0.34901619,0.0001979620719794,0.416808,0.00353485
tail,out,0.935551,5.853944,0.28469536,0.34703517,0.0009932637913152,0.023963,0.04512629
tail,out,0.377826,6.756093,0.12644735,0.12735267,0.0038851562421768,0.494206,0.01457169
tail,out,0.571929,6.442121,0.45019807,0.32815865,0.0011745078954845,0.999815,0.10270717
tail,out,0.951102,5.828789,0.26710165,0.29299489,0.0003219040809199,0.074484,0.01696626
tail,out,1.099555,5.588659,0.27260965,0.28834438,0.0004854365834034,0.237565,0.00945061
tail,out,0.75261,6.149861,0.26206523,0.26223543,0.0007712644292041,0.497555,0.00649051
tail,out,0.726065,6.192798,0.29765464,0.3031117,0.000304699933622,0.377283,0.00475441
tail,out,0.147542,7.12859,0.27209568,0.30839807,0.0004022570210509,0.035146,0.02554516
tail,out,1.432301,5.050425,0.18925264,0.16516368,0.0039821867831051,0.648669,0.01837179
tail,out,0.870523,5.95913,0.46130514,0.31482983,0.0015497235581278,0.999901,0.124267
tail,out,0.073585,7.248219,0.24618163,0.25244451,0.0003487133653834,0.368668,0.00519418
tail,out,0.916675,5.884477,0.15931986,0.21201856,0.0118345394730567,0.314043,0.03541269
tail,out,0.084724,7.230201,0.29062052,0.29779178,0.0002617548161651,0.328793,0.00502865
tail,out,0.689632,6.251731,0.25177504,0.23349738,0.0001948760618688,0.904785,0.01164786
tail,out,0.074709,7.246401,0.32568844,0.32695049,0.0001335180713795,0.456514,0.00275528
tail,out,0.055952,7.276741,0.27543318,0.27359399,0.000215869033127,0.549809,0.00352529
tail,out,0.935141,5.854608,0.27339068,0.23909605,0.0006033468525856,0.91867,0.02225294
tail,out,0.292774,6.893669,0.24448604,0.26659089,0.0004228329635225,0.14119,0.01346789
tail,out,0.671049,6.28179,0.26057373,0.32599935,0.0016309033380821,0.052609,0.04443132
tail,out,0.621086,6.362608,0.31360919,0.31308436,0.0021473462693393,0.504518,0.01083167
tail,out,0.909405,5.896237,0.39563661,0.30597025,0.0052227829582989,0.892648,0.05634739
tail,out,0.73924,6.171488,0.30593525,0.28531557,0.001540534896776,0.700329,0.01339727
tail,out,0.081255,7.235812,0.3325993,0.32662898,0.0003779812541324,0.620612,0.00526917
tail,out,0.747945,6.157406,0.42920562,0.33035779,0.0021918765269219,0.982629,0.07302084
tail,out,0.852616,5.988096,0.33871299,0.32936126,0.0004392625996842,0.672274,0.00653552
tail,out,1.147521,5.511072,0.43178195,0.3244608,0.0045555857941508,0.944089,0.07245285
tail,out,0.107279,7.193718,0.17247185,0.14288397,0.0007298359414562,0.86329,0.01808878
tail,out,1.213161,5.404896,0.16724577,0.19693646,0.0029513512272387,0.292353,0.01901286
tail,out,0.469903,6.607154,0.23083632,0.27286035,0.0004517872002907,0.024015,0.03041571
tail,out,0.277266,6.918754,0.46294221,0.32648346,0.0018258111085742,0.999297,0.11236742
tail,out,0.044442,7.29536,0.249588,0.24297269,0.0001620445109438,0.698355,0.0043163
tail,out,0.146662,7.130013,0.18387408,0.21522093,0.0002976328250952,0.034609,0.02208532
tail,out,0.137268,7.145208,0.20342872,0.20441739,0.0001464120286982,0.46744,0.00285994
tail,out,0.16163,7.105802,0.22643062,0.25225502,0.000350089801941,0.083763,0.01670116
tail,out,0.810789,6.055753,0.34023076,0.31477165,0.0024615188594907,0.696076,0.01669493
tail,out,0.097624,7.209335,0.23414883,0.22971515,0.0002447878941893,0.611557,0.00415423
tail,out,0.069706,7.254493,0.21638733,0.22502859,0.0002396179770585,0.288342,0.00549348
tail,out,0.620546,6.36348,0.28051151,0.27670664,0.0010897361207753,0.545881,0.0078893
tail,out,0.228894,6.996999,0.34807428,0.32406729,0.0011924826540052,0.756536,0.01447253
tail,out,0.054205,7.279567,0.18749602,0.1931538,0.0004997024079784,0.400096,0.00579227
tail,out,0.055422,7.277598,0.26267361,0.24106801,0.0004662850988097,0.841479,0.01301707
tail,out,0.7959,6.079838,0.38333427,0.35038638,0.0017520983237773,0.784398,0.0196255
tail,out,1.15835,5.493555,0.42918806,0.32036293,0.0066324011422693,0.909269,0.06973957
tail,out,0.294591,6.89073,0.28757266,0.31675187,0.0006203561788424,0.120693,0.01808881
tail,out,1.013015,5.728642,0.30449182,0.3425144,0.0013775406405329,0.152812,0.02298451
tail,out,0.579524,6.429837,0.28201293,0.25780544,0.0012481736484915,0.753389,0.01462627
tail,out,0.187174,7.064482,0.28510817,0.28252369,0.0001463472872273,0.584586,0.00304654
tail,out,1.252615,5.341077,0.0900694,0.19741565,0.0060448753647506,0.083689,0.06942998
tail,out,0.813653,6.051121,0.29686488,0.34495255,0.0008911980548873,0.05361,0.03259762
tail,out,0.603413,6.391195,0.29481527,0.35046703,0.0013696700334548,0.066325,0.03692247
tail,out,0.505679,6.549285,0.3538955,0.35211217,0.0002250015095341,0.547318,0.00358992
tail,out,0.051143,7.28452,0.32677228,0.31398332,0.0001598504022695,0.844118,0.0077167
tail,out,0.113146,7.184228,0.2649322,0.28587216,0.0002707431558519,0.101577,0.01324426
tail,out,0.037435,7.306693,0.30769686,0.33965677,0.0005305018275976,0.082631,0.02070096
tail,out,0.523034,6.521211,0.33895484,0.32223278,0.0011180930305272,0.691495,0.01108263
tail,out,1.06843,5.639006,0.37280939,0.34652951,0.0036582271568477,0.668037,0.01861965
tail,out,0.033286,7.313404,0.24478969,0.26989156,0.0002436487411614,0.053902,0.01700706
tail,out,0.065589,7.261153,0.33931894,0.34798634,0.0002366841363254,0.286587,0.00549342
tail,out,0.224585,7.003969,0.34647551,0.34493071,0.0002885084541048,0.536233,0.00402545
tail,out,0.240787,6.977761,0.19598136,0.23771462,0.0005671142134815,0.039848,0.02906322
tail,out,1.554052,4.853487,0.17265629,0.13938656,0.0252994503825902,0.582841,0.0399372
tail,out,0.554819,6.469799,0.40172419,0.36688074,0.0003488338261377,0.968949,0.02475737
tail,out,0.622833,6.359781,0.11642701,0.15881442,0.0017165434546768,0.153135,0.02561796
tail,out,1.326989,5.220772,0.39084789,0.33264244,0.0055939368903636,0.781782,0.03468987
tail,out,0.689545,6.251871,0.47501971,0.3267808,0.0014178175479173,0.999959,0.12699567
tail,out,0.259213,6.947957,0.32566079,0.31356588,0.0002103134902426,0.797861,0.00719532
tail,out,0.205285,7.035188,-0.32170181,-0.28482613,0.0049128839746117,0.299408,0.0239461
tail,out,0.100231,7.205118,0.27558675,0.28754276,0.0002148690837202,0.207353,0.00711387
tail,out,0.686803,6.256306,0.19618227,0.20665574,0.0016077904729172,0.396969,0.01045575
tail,out,0.237443,6.98317,0.21081706,0.24181032,0.0005626216297969,0.095666,0.01974034
tail,out,0.374799,6.760989,0.21713934,0.25689402,0.0005019840900786,0.038001,0.02779615
